,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
98,0.971,0.469,1,-12.98,0,0.239,0.567,0.264,0.118,0.857,128.698,audio_features,0DIFX4XG6dvSUpJ6OUnq67,spotify:track:0DIFX4XG6dvSUpJ6OUnq67,https://api.spotify.com/v1/tracks/0DIFX4XG6dvSUpJ6OUnq67,https://api.spotify.com/v1/audio-analysis/0DIFX4XG6dvSUpJ6OUnq67,256092,4
99,0.368,0.759,5,-16.328,1,0.0764,0.114,0.188,0.0739,0.192,180.052,audio_features,1WakpP3glDrEP9TT4qJvNg,spotify:track:1WakpP3glDrEP9TT4qJvNg,https://api.spotify.com/v1/tracks/1WakpP3glDrEP9TT4qJvNg,https://api.spotify.com/v1/audio-analysis/1WakpP3glDrEP9TT4qJvNg,232800,4
100,0.765,0.455,1,-12.469,0,0.0576,0.0102,0.0548,0.111,0.699,123.151,audio_features,0V0JbnNI11Dv8HWtnxezVC,spotify:track:0V0JbnNI11Dv8HWtnxezVC,https://api.spotify.com/v1/tracks/0V0JbnNI11Dv8HWtnxezVC,https://api.spotify.com/v1/audio-analysis/0V0JbnNI11Dv8HWtnxezVC,314213,4
101,0.417,0.678,11,-7.45,1,0.041,0.0654,0.025,0.326,0.162,143.33,audio_features,26u49cjs34QygSgPNJRAyR,spotify:track:26u49cjs34QygSgPNJRAyR,https://api.spotify.com/v1/tracks/26u49cjs34QygSgPNJRAyR,https://api.spotify.com/v1/audio-analysis/26u49cjs34QygSgPNJRAyR,265560,4
102,0.654,0.969,0,-10.768,0,0.0531,0.024,0.841,0.178,0.468,135.74,audio_features,1Eg6nOrc0Tfd6sXOfwVtfM,spotify:track:1Eg6nOrc0Tfd6sXOfwVtfM,https://api.spotify.com/v1/tracks/1Eg6nOrc0Tfd6sXOfwVtfM,https://api.spotify.com/v1/audio-analysis/1Eg6nOrc0Tfd6sXOfwVtfM,210427,4
103,0.681,0.592,7,-5.266,1,0.044,0.000261,0.771,0.0914,0.531,126.018,audio_features,14u2aLWtKTZFZV34Hpvfbx,spotify:track:14u2aLWtKTZFZV34Hpvfbx,https://api.spotify.com/v1/tracks/14u2aLWtKTZFZV34Hpvfbx,https://api.spotify.com/v1/audio-analysis/14u2aLWtKTZFZV34Hpvfbx,295547,4
104,0.189,0.937,11,-4.559,1,0.101,0.00455,0.0243,0.343,0.197,98.672,audio_features,1Rc1B4ENgmfezSESy8PLZD,spotify:track:1Rc1B4ENgmfezSESy8PLZD,https://api.spotify.com/v1/tracks/1Rc1B4ENgmfezSESy8PLZD,https://api.spotify.com/v1/audio-analysis/1Rc1B4ENgmfezSESy8PLZD,261680,4
105,0.7,0.964,7,-6.307,1,0.0479,0.0027,0.755,0.18,0.776,123.345,audio_features,7KS7EfTOFYoBudtsJlj6E2,spotify:track:7KS7EfTOFYoBudtsJlj6E2,https://api.spotify.com/v1/tracks/7KS7EfTOFYoBudtsJlj6E2,https://api.spotify.com/v1/audio-analysis/7KS7EfTOFYoBudtsJlj6E2,160693,4
106,0.458,0.899,5,-8.265,1,0.041,0.0354,0.00116,0.106,0.387,124.801,audio_features,4B4IlgS0GHIklKko9ZToF7,spotify:track:4B4IlgS0GHIklKko9ZToF7,https://api.spotify.com/v1/tracks/4B4IlgS0GHIklKko9ZToF7,https://api.spotify.com/v1/audio-analysis/4B4IlgS0GHIklKko9ZToF7,382307,4
107,0.543,0.778,6,-8.572,1,0.0457,0.129,0.753,0.111,0.802,146.269,audio_features,1kY9ruwcwkGt436qyQr1v4,spotify:track:1kY9ruwcwkGt436qyQr1v4,https://api.spotify.com/v1/tracks/1kY9ruwcwkGt436qyQr1v4,https://api.spotify.com/v1/audio-analysis/1kY9ruwcwkGt436qyQr1v4,263227,4
108,0.495,0.915,9,-7.578,1,0.0321,0.742,0.000125,0.157,0.879,159.462,audio_features,4Ud6wxJUsuAs2XrezbIS7A,spotify:track:4Ud6wxJUsuAs2XrezbIS7A,https://api.spotify.com/v1/tracks/4Ud6wxJUsuAs2XrezbIS7A,https://api.spotify.com/v1/audio-analysis/4Ud6wxJUsuAs2XrezbIS7A,206227,4
109,0.901,0.654,2,-12.354,1,0.0405,0.286,0.0101,0.0701,0.904,138.977,audio_features,4ZTSygIiwgD9jJE2dc4w78,spotify:track:4ZTSygIiwgD9jJE2dc4w78,https://api.spotify.com/v1/tracks/4ZTSygIiwgD9jJE2dc4w78,https://api.spotify.com/v1/audio-analysis/4ZTSygIiwgD9jJE2dc4w78,388160,4
110,0.398,0.955,2,-6.158,1,0.0907,0.0064,0.11,0.134,0.641,136.251,audio_features,1QTnH7A0jB5CfXjTdhxuXz,spotify:track:1QTnH7A0jB5CfXjTdhxuXz,https://api.spotify.com/v1/tracks/1QTnH7A0jB5CfXjTdhxuXz,https://api.spotify.com/v1/audio-analysis/1QTnH7A0jB5CfXjTdhxuXz,168240,4
111,0.662,0.354,3,-8.522,1,0.0277,0.0036,0.798,0.0549,0.821,94.822,audio_features,0qJAWtkuJpimenDCtAgnes,spotify:track:0qJAWtkuJpimenDCtAgnes,https://api.spotify.com/v1/tracks/0qJAWtkuJpimenDCtAgnes,https://api.spotify.com/v1/audio-analysis/0qJAWtkuJpimenDCtAgnes,167267,4
112,0.421,0.506,9,-9.271,1,0.0332,0.0297,0.942,0.106,0.362,122.454,audio_features,5wBtZOJFE1oVqwkRB5RFcO,spotify:track:5wBtZOJFE1oVqwkRB5RFcO,https://api.spotify.com/v1/tracks/5wBtZOJFE1oVqwkRB5RFcO,https://api.spotify.com/v1/audio-analysis/5wBtZOJFE1oVqwkRB5RFcO,1349978,4
113,0.655,0.00271,7,-25.944,1,0.157,0.988,0.957,0.0995,0.0942,96.732,audio_features,6wwvTfenXEzKaVQtnvmkej,spotify:track:6wwvTfenXEzKaVQtnvmkej,https://api.spotify.com/v1/tracks/6wwvTfenXEzKaVQtnvmkej,https://api.spotify.com/v1/audio-analysis/6wwvTfenXEzKaVQtnvmkej,97160,4
114,0.523,0.903,0,-4.157,1,0.156,0.159,0.0,0.0654,0.426,142.146,audio_features,78JeGNN5hup0RCXJox5cP1,spotify:track:78JeGNN5hup0RCXJox5cP1,https://api.spotify.com/v1/tracks/78JeGNN5hup0RCXJox5cP1,https://api.spotify.com/v1/audio-analysis/78JeGNN5hup0RCXJox5cP1,343827,4
