danceability,energy,liveness,loudness,tempo,speechiness,valence,acousticness,cluster,id
0.713,0.656,0.188,-6.669,120.024,0.0301,0.473,0.0159,14,38WOc4YWipDPDparCsFQD7
0.479,0.847,0.176,-5.931,104.995,0.0271,0.621,0.00251,8,7rzxASmMRqeMWNNNCH6hfr
0.559,0.616,0.106,-8.554,141.954,0.0275,0.55,0.00104,0,54HKcVf6xi53qtYjCgPuqQ
0.575,0.959,0.767,-5.146,140.993,0.0449,0.74,0.000627,19,6gMVvNd26X2njYbxh6yLcO
0.595,0.67,0.0897,-6.571,129.976,0.0323,0.572,0.00998,8,2CU0OTx0ZEB1JXQkkhGVV6
0.408,0.746,0.472,-8.692,170.021,0.0312,0.428,0.000299,15,5ZukAFy8vaBNEfzLLIyE6O
0.471,0.897,0.127,-6.0,105.01,0.0348,0.276,0.0132,7,27xei7qiAeyOIDqV1SD1b7
0.384,0.857,0.12,-7.987,180.065,0.0464,0.252,0.0167,0,75ONDFFT4GjkPINEWX0spe
0.509,0.919,0.136,-4.541,122.02,0.0388,0.617,0.000373,8,07rYjHSHKaludLemuY92x0
0.508,0.904,0.156,-7.774,134.001,0.0335,0.363,3.28e-05,0,10T9rFHnBnfWtAUD5zZZGI
0.597,0.887,0.0767,-7.631,151.974,0.0482,0.509,0.0185,0,4Pp7UfDWcAWpIWMJQ5aPsn
0.143,0.874,0.198,-6.988,170.628,0.0678,0.388,0.0574,12,0Gc5ktESR2BZKMd174Bj8c
0.376,0.934,0.287,-7.822,171.757,0.0521,0.652,0.0203,15,7otNvHx3XbsBuyInPriN4F
0.588,0.82,0.12,-5.933,109.966,0.0416,0.66,0.0749,8,0fO6NuRoW3oYpogfIJWZLc
0.52,0.929,0.0636,-4.716,129.941,0.035,0.552,0.0578,8,5PnrDnQAfEEufS8vQEP7Pi
0.522,0.65,0.127,-12.97,149.805,0.0322,0.657,0.0206,9,5toxjy0dtkfTtKng1u8dal
0.512,0.917,0.107,-9.833,134.0,0.0313,0.62,0.00226,8,5aqwY7qvbUMfVXyTy4EGqw
0.749,0.907,0.171,-3.79,169.978,0.0543,0.98,0.704,9,6P2ITQT43x0rC0yqkSaXNo
0.654,0.828,0.122,-5.377,112.056,0.0281,0.79,0.00146,8,2x8evxqUlF0eRabbW2JBJd
0.405,0.783,0.0635,-5.408,156.085,0.0404,0.842,0.00306,9,73JnItJ3dofEssv5hWFHDs
0.59,0.829,0.19,-5.649,144.099,0.0419,0.704,0.0601,9,1Ug5wxoHthwxctyWTUMGta
0.546,0.878,0.135,-5.137,119.945,0.0525,0.35,0.0133,8,0S9sCEqXbgDZer7ACyb03K
0.277,0.663,0.136,-8.821,104.561,0.0377,0.527,0.000409,7,20I8RduZC2PWMWTDCZuuAN
0.489,0.649,0.101,-5.11,158.009,0.0336,0.77,0.000603,9,57Xjny5yNzAcsxnusKmAfA
0.517,0.711,0.568,-5.84,108.846,0.0627,0.582,0.000763,19,3C542UknrX76XSRXTyQ1Qg
0.446,0.871,0.0996,-4.902,159.863,0.116,0.612,0.000252,9,6GQLX6Z28fYwDNCrhaKzYF
0.457,0.757,0.146,-5.177,102.961,0.032,0.417,0.0206,8,2ihCaVdNZmnHZWt0fvAM7B
0.733,0.882,0.131,-4.199,123.071,0.0389,0.854,0.051,2,3huV7eiNpaQlCB3LbZi9bB
0.553,0.818,0.0926,-7.414,95.005,0.0647,0.953,7.02e-05,8,6Ql7SvmPbDBX2xLshMFl2u
0.701,0.877,0.0693,-7.704,131.966,0.0389,0.878,0.299,2,3rmcZ8ZgMrDk7XxDdc6eMl
0.649,0.888,0.0888,-4.807,100.975,0.0293,0.553,0.013,8,2lwwrWVKdf3LR9lbbhnr6R
0.535,0.948,0.376,-4.19,103.183,0.0356,0.778,0.00225,10,3DQVgcqaP3iSMbaKsd57l5
0.356,0.872,0.0997,-7.837,166.3,0.068,0.607,0.00417,9,5G1sTBGbZT5o4PNRc75RKI
0.627,0.825,0.0742,-5.781,121.948,0.0362,0.832,0.00974,2,6oXv86b9SdLukH1qANDV4c
0.549,0.754,0.0912,-4.011,139.052,0.0407,0.828,0.000675,9,4JHg4nNYUJQ5HULcCmI18R
0.556,0.913,0.346,-2.36,96.184,0.0437,0.73,0.0193,10,10Nmj3JCNoMeBQ87uw5j8k
0.489,0.892,0.411,-4.757,137.93,0.0786,0.598,0.000369,15,1MHYAqWWdDRePmnqORynrq
0.307,0.847,0.0783,-4.215,93.072,0.0551,0.34,0.0215,7,5RRWirYSE08FPKD6Mx4v0V
0.342,0.873,0.164,-3.152,168.74,0.0414,0.85,0.0188,9,5wswaHYtytE9CZFncBwWPF
0.35,0.775,0.0676,-3.364,199.866,0.054,0.588,0.00433,9,6u0x5ad9ewHvs3z6u9Oe3c
0.647,0.532,0.1,-5.464,96.979,0.0282,0.621,0.0112,8,5cIWkWH6xVdEllQ9ksuu2E
0.46,0.719,0.0961,-6.932,155.908,0.0323,0.687,0.0166,9,2LpM1JBsA0ZxeeSDng2lMF
0.331,0.961,0.322,-4.627,168.355,0.0663,0.882,0.000146,15,6gGSSrKMiV2yec1DrqGhhy
0.62,0.63,0.349,-7.646,79.801,0.039,0.816,0.234,10,0BPHerKbGrXD8Y7SCXmhW8
0.509,0.906,0.0957,-3.971,139.932,0.0498,0.541,0.00201,0,7LDy0zN3tVio4sG4lRNtBg
0.466,0.954,0.387,-3.633,170.058,0.132,0.396,0.00015,15,72aCha2Meq7txnk451hz7k
0.288,0.758,0.303,-5.692,97.094,0.0371,0.619,0.00616,3,2AT8iROs4FQueDv2c8q2KE
0.389,0.955,0.0815,-4.963,86.926,0.0599,0.427,0.0521,7,1Q99DArN4UxX8yJD7JWCyL
0.508,0.834,0.0424,-5.798,171.623,0.0497,0.844,0.213,9,5LdprCVApGpGtWqrekQ4qj
0.63,0.908,0.116,-2.42,120.522,0.0326,0.968,0.0238,2,4fPBB44eDH71YohayI4eKV
0.425,0.899,0.34,-3.427,144.011,0.07,0.543,0.173,15,0c3cBGilmw083WaB5CtXVU
0.387,0.716,0.059,-8.081,115.744,0.0485,0.859,0.689,1,2TnNFFgZhaBzEEobxDy5uV
0.637,0.963,0.0449,-5.116,150.1,0.0882,0.823,0.000286,9,5kxVyCgEUND7E2QKG7JmoF
0.551,0.819,0.153,-4.489,174.917,0.0525,0.846,0.0103,9,2DrGEaqoruCSn0FffWCf5O
0.326,0.931,0.123,-2.738,147.373,0.0478,0.578,0.000364,9,53EzNHSYIRdbpGlDy0rjbe
0.456,0.922,0.323,-6.135,159.864,0.0708,0.441,8.34e-05,15,4Ic6LC7I1xNPK1eLrX0qY8
0.447,0.937,0.0787,-2.811,93.452,0.0492,0.431,0.00768,8,2sgBTNHz9ckmqj3rx3ez4M
0.171,0.75,0.0745,-4.866,171.113,0.033,0.233,5.75e-06,0,2fyg5cVv3Ka1sNSclneb8f
0.592,0.841,0.125,-4.283,121.225,0.0516,0.723,0.00088,8,1IcIqwevoobD5fWyReqt7x
0.522,0.865,0.0973,-5.502,117.123,0.0413,0.741,0.148,8,5lis4qF0ZUhNGyDiNyS7e1
0.307,0.784,0.464,-3.016,151.708,0.0586,0.434,0.00724,15,0fiB5cRA2lngpF06X1Ou4u
0.441,0.684,0.108,-7.495,199.001,0.031,0.971,0.374,9,6ebxt3Iylxe0GcEuUGlIvb
0.635,0.914,0.601,-5.631,156.014,0.111,0.922,0.0597,19,7tCHpjktA50ihtkLz6bAnn
0.389,0.767,0.435,-4.314,184.926,0.149,0.544,0.00127,15,0SLOiJClXkAZluClYpke95
0.542,0.531,0.338,-7.481,105.97,0.0301,0.671,0.0033,10,56NkIxSZZiMpFP5ZNSxtnT
0.451,0.671,0.0855,-11.956,129.932,0.0507,0.54,0.000102,0,2F4duZsbFbwRvyjXj2kuyR
0.583,0.932,0.133,-6.158,131.289,0.0344,0.695,0.00318,8,3APHT3KjbHi9OllkVQsuXF
0.369,0.965,0.201,-3.269,164.014,0.119,0.376,0.00319,12,4yC64rFAJHBEOEtMJ9eL37
0.692,0.717,0.044,-4.226,119.902,0.0498,0.973,0.111,2,1CZw0Lymzi2Lvy1XZ6rXh5
0.395,0.987,0.383,-3.188,173.221,0.0906,0.572,0.00603,15,3RUy1m2LLhDUoCRdmwnUns
0.617,0.799,0.345,-7.161,114.13,0.0615,0.54,0.00242,10,0WLDtODbgCmSiofLTa9H1H
0.531,0.843,0.268,-4.671,133.143,0.0438,0.689,0.000127,10,2If6F2ULIf7bABfxxReFjB
0.484,0.731,0.151,-6.694,101.654,0.0379,0.51,0.431,8,3JvrhDOgAt6p7K8mDyZwRd
0.642,0.683,0.147,-6.577,96.517,0.0264,0.704,0.0608,8,5ypWqYw34KK2BggUh4iSvP
0.391,0.808,0.149,-6.209,100.304,0.0892,0.737,0.0759,8,7BHPGtpuuWWsvE7cCaMuEU
0.348,0.875,0.117,-4.758,169.152,0.199,0.407,0.0341,12,2zzLRQ78kKfPTx8FJQCdC2
0.563,0.946,0.191,-2.673,117.096,0.0523,0.52,0.0149,8,3V6iTpZhci748mC2Fod98t
0.644,0.777,0.0554,-6.165,126.257,0.0284,0.966,0.0252,2,3q7D4kfMcju2alVibiUAcz
0.579,0.558,0.212,-6.986,179.949,0.0895,0.506,0.0202,0,7nzsY8vlnKdvGOEE0rjAXZ
0.548,0.862,0.117,-5.048,104.054,0.0403,0.733,0.0501,8,6o4Q2kMXd45x4murQ3po9r
0.515,0.848,0.0946,-4.835,119.84,0.0375,0.475,0.000486,8,3NPiFBw3mA9qbJfo0nhk6X
0.705,0.728,0.0753,-3.184,109.991,0.035,0.966,0.00122,2,4Y6GIje3GErVRIq1Ff5BJq
0.222,0.917,0.345,-3.81,173.748,0.0714,0.66,0.0185,15,1cOmaDUwrnJamajaVpNllx
0.456,0.905,0.181,-4.412,187.673,0.0928,0.618,5.49e-05,9,7k9a8FqJc388u1qKDSEVPE
0.541,0.591,0.124,-6.688,111.676,0.0336,0.116,0.289,14,0cBPuDA3xUjR4Vh9o7CKy8
0.416,0.827,0.277,-5.177,169.902,0.0384,0.87,0.00428,9,47TQjzeG4KI0XWWb0wkbri
0.545,0.747,0.118,-6.304,131.936,0.0288,0.641,0.0035,8,4wOHTxl4euh0hMGU9CJERL
0.639,0.903,0.174,-5.013,135.938,0.0371,0.96,0.00963,2,0Fe3WxeO6lZZxj7ytvbDUh
0.62,0.712,0.0561,-6.434,170.234,0.1,0.83,0.228,9,4dRqYKhLVujxiBXcq50YzG
0.519,0.9,0.103,-4.844,120.001,0.049,0.594,0.0126,8,6QU4xwSi2X8np8qo7JJb34
0.755,0.553,0.0646,-9.449,119.7,0.107,0.836,0.0492,2,3AA8xNhDC0MpqwkGX3EP5V
0.607,0.709,0.294,-7.428,97.006,0.0538,0.551,0.372,10,2QwpEi3eNToZCCMMRcOj0u
0.573,0.932,0.0643,-2.862,125.486,0.0488,0.376,0.00152,8,1ZwQZ0uasFP54ivamFLLhP
0.529,0.944,0.248,-2.348,167.125,0.032,0.845,0.00655,9,77zJHa3yBSbNETTnJf3m2s
0.613,0.953,0.152,-3.435,105.046,0.0855,0.537,0.00148,8,305WCRhhS10XUcH6AEwZk6
0.467,0.937,0.371,-7.582,102.959,0.0388,0.717,3.67e-05,10,5k5ceS4XuqMspacX1yxDo3
0.709,0.644,0.143,-7.751,127.286,0.0356,0.912,0.158,2,7yJbLez2ieMI2PBybVp8Nu
0.64,0.628,0.0916,-6.091,125.648,0.0324,0.235,0.0157,14,1C5utO1I8FoSIn6g1R5DAZ
0.614,0.616,0.0906,-7.557,92.954,0.0512,0.326,0.014,14,4uCXesTcaUjmB4hv5jvuys
0.326,0.908,0.367,-2.696,182.521,0.0738,0.587,0.0118,15,6dgNSYxHgPruJtgISdi61C
0.573,0.642,0.105,-7.239,120.753,0.0279,0.49,0.0734,14,37EmPMVwdBaKs7UhJOkHUU
0.58,0.981,0.386,-2.603,134.007,0.06,0.861,0.0171,10,5XMjXjwCkJVmk0AHm7z8IV
0.627,0.633,0.216,-7.41,85.999,0.0305,0.763,0.133,8,7iOyMOxdOULvXqUqC26spJ
0.589,0.789,0.0596,-7.422,150.053,0.0762,0.543,0.00296,0,1FahR2zjwglUfte9KSyBQV
0.634,0.797,0.113,-5.13,133.037,0.0566,0.752,0.0122,8,3SHxCaqhVMgQ5MDGrObjqo
0.486,0.721,0.117,-6.619,150.09,0.0303,0.902,0.0195,9,1q5wF1wZQD41ura41yVqXb
0.606,0.679,0.0962,-7.445,122.016,0.0321,0.707,0.0151,8,25YlltWXRb9k7KbrEBRuhJ
0.488,0.909,0.456,-6.591,129.774,0.0929,0.643,0.0011,15,1KDYN3odJHnj9pqGHN3FVs
0.376,0.92,0.132,-7.438,165.792,0.0349,0.381,0.0288,0,7pHz9U4AZVAQXjs6ik0duH
0.624,0.91,0.0789,-5.703,104.042,0.0297,0.767,0.0285,8,7kzKAuUzOITUauHAhoMoxA
0.466,0.763,0.0973,-4.448,154.914,0.0318,0.293,0.000501,0,5Az8KU81g2aLBbJN67F2CI
0.154,0.972,0.368,-3.624,205.478,0.111,0.225,0.000904,12,7pwULzYydZdjJX3SiqQ5bR
0.552,0.938,0.184,-5.158,99.958,0.0872,0.894,0.00244,8,2bJuFv8QWjv18euJV7g7jw
0.544,0.758,0.113,-5.854,141.804,0.0319,0.537,0.0928,0,4vWNhCGqrNVfZxunY47GDf
0.377,0.903,0.109,-6.423,195.909,0.0739,0.353,0.00764,12,0CnRxBOItBbzq9vDgyRpXj
0.729,0.641,0.114,-5.871,120.002,0.038,0.714,0.15,2,00KiXBZT9vf1XhcqkFrzug
0.736,0.833,0.126,-4.864,119.938,0.0372,0.939,0.24,2,3mNR11M9RLdJbQRxCl6tni
0.672,0.728,0.105,-7.429,117.913,0.0311,0.568,0.00545,8,3ssrwTreXy34rO6IslBJHr
0.475,0.836,0.104,-5.446,123.144,0.0529,0.723,0.0175,8,0zo4T5c5VV42554ySEc5J6
0.557,0.888,0.354,-3.852,129.058,0.0313,0.699,0.00905,10,15wfDoEoLTjAdD8ycliy4v
0.575,0.834,0.114,-5.859,91.03,0.0335,0.768,0.243,8,3KIAjsB76T0YMcxxJp0UPf
0.595,0.547,0.101,-5.763,92.8,0.0238,0.353,0.133,14,2A8GLlJ8vGO2z0MTjau2Jw
0.64,0.789,0.53,-6.691,97.539,0.0359,0.311,0.0338,3,7fmJGzyvOcbh6UANsH8Cp6
0.63,0.939,0.115,-3.293,104.993,0.0323,0.629,0.143,8,1wZmMmubcOIlPHtfF46F7v
0.655,0.883,0.0472,-4.913,123.0,0.0443,0.69,0.00165,8,7mKkJuVgkR72ozJGvJOTHP
0.423,0.931,0.629,-5.225,150.385,0.0539,0.61,0.0119,19,0X0Lz7LwpiIWcdGqVWaxXD
0.579,0.662,0.117,-6.885,102.951,0.0245,0.574,0.000625,8,4Qmm1kIX3RO1DKdsYQbLK0
0.579,0.689,0.321,-6.675,123.799,0.0508,0.374,0.626,1,5dpuZwCAHJV9Qo74QPJib9
0.58,0.925,0.124,-3.904,100.155,0.0482,0.526,0.00151,8,4KJKj7GZLzxq1bXRu0XP6l
0.544,0.788,0.141,-5.593,148.121,0.0474,0.818,0.000366,9,7eMpW9I1ZpVs6VQ90naDBh
0.703,0.659,0.0885,-8.246,136.064,0.0282,0.52,0.348,14,17O70WmNwEAhQGlGlZUzZp
0.565,0.861,0.263,-3.907,148.003,0.0438,0.753,0.0136,9,7fzvzPBf0cpCzNP90TWozA
0.485,0.822,0.0857,-5.368,133.966,0.0387,0.481,0.00247,0,7mJ4LnoJRHUYTFvIQLBbzR
0.459,0.862,0.345,-4.876,146.23,0.0337,0.654,0.0161,15,3vNuiCB9OirYFeO79MNQqZ
0.412,0.726,0.246,-6.159,116.63,0.0525,0.33,0.000429,3,3ewKQAIFCLDk0mbhV0HjWE
0.307,0.747,0.203,-7.475,88.157,0.141,0.419,3.55e-06,7,0Lnl478GygBwux0RN8d99O
0.42,0.901,0.366,-3.857,145.965,0.0955,0.74,0.00173,15,76c1AuZodByXM3X2k48wju
0.673,0.716,0.209,-4.982,97.925,0.0291,0.727,0.088,8,6IY3cC281mz9q0bViUEldz
0.599,0.946,0.0973,-4.192,108.934,0.0378,0.653,0.000669,8,64a5XZCVDWwvC7gwPPCsH6
0.628,0.912,0.136,-4.785,139.98,0.0356,0.746,0.0067,9,0eLXdwrMjL7kHzpob9zXli
0.55,0.909,0.375,-4.622,169.99,0.0862,0.541,0.000278,15,26rVYAVAj6AsH3TvHE3Yxc
0.641,0.652,0.111,-7.447,120.007,0.0299,0.804,0.000774,2,3aSKjR7MLF4dY5EPCZBMR4
0.518,0.81,0.115,-6.445,99.968,0.029,0.179,0.016,7,0U0p8weaMIbIFMJ0CPlvHV
0.591,0.939,0.0882,-4.911,150.249,0.0533,0.856,0.000156,9,6U5hUX40OWY6l0HaPUWElZ
0.552,0.646,0.111,-7.483,147.483,0.0301,0.748,0.181,9,1OeMjL7ZnfsZbCizv1aAzQ
0.397,0.79,0.167,-6.145,154.139,0.0336,0.488,0.000176,0,2ws9VFJlPaxfeAX8YtQSiY
0.451,0.889,0.558,-3.838,145.056,0.0379,0.592,0.312,15,6Yu1OL8I0D4vjOzYdsXYGK
0.322,0.847,0.25,-4.716,173.917,0.0349,0.86,4.92e-06,9,07e14r44g2EeOg9PIFsimm
0.43,0.669,0.121,-3.398,160.001,0.0448,0.417,5.07e-05,0,6Nf1bklus7o9fpKto13nDc
0.543,0.768,0.779,-5.914,79.965,0.0288,0.681,0.0322,19,0WTq8iUzSlGDAbowEdRKKD
0.566,0.593,0.121,-7.348,111.001,0.0349,0.806,0.0206,8,0gnG4oD2rOoPWTSzZnnX4A
0.525,0.578,0.108,-4.563,123.696,0.12,0.537,0.0132,8,4xlEKYv7HmC8zXoJIbpZKM
0.198,0.978,0.188,-4.078,168.039,0.142,0.394,0.00479,12,4Dw0DUMMSGVQdeIpAfHJ60
0.497,0.879,0.32,-5.531,131.82,0.0516,0.563,0.216,15,7iV2w73aB3oL7UWgEAWuiN
0.311,0.698,0.378,-8.575,154.031,0.0606,0.342,0.000115,15,3tc0yir2NHwhzVWZnmukhS
0.598,0.553,0.257,-6.742,123.075,0.0397,0.533,0.562,1,6qZjm61s6u8Ead9sWxCDro
0.489,0.769,0.0727,-3.524,128.985,0.038,0.637,0.00135,8,4absiGHMelB8eH976ytjBj
0.728,0.638,0.116,-6.455,130.014,0.0336,0.872,0.249,2,0NdTUS4UiNYCNn5FgVqKQY
0.425,0.945,0.101,-4.933,176.975,0.0554,0.818,0.000231,9,3vYadaQuFDsiUiW0u4Dt8A
0.623,0.931,0.113,-4.652,100.072,0.049,0.963,0.00504,8,6eczJiyXPukaEhiA6OPPtk
0.538,0.797,0.0852,-6.458,135.524,0.0346,0.87,0.0232,9,3qSHdMdvk8s3ucYjc1yLTt
0.717,0.72,0.0774,-4.269,97.958,0.0364,0.951,0.167,2,5S6spUAa7hNeJCP48786fm
0.639,0.704,0.0849,-5.818,162.983,0.0659,0.645,0.22,9,5dUFfk2cwD8GiJPS03mYN0
0.446,0.91,0.077,-4.481,133.053,0.0652,0.325,0.000254,0,1B241LRKmK6qDDTZfUajmm
0.632,0.908,0.167,-3.511,110.024,0.0458,0.764,0.00762,8,5Fli1xRi01bvCjsZvKWro0
0.572,0.801,0.192,-4.707,110.496,0.0446,0.633,0.000665,8,3Z8qysUNh2Rkee72WCZlrR
0.659,0.696,0.105,-7.606,107.085,0.0289,0.715,0.247,2,30fQvBnDR8jLdN0SFcsFos
0.553,0.839,0.375,-5.904,143.942,0.0396,0.601,0.0011,15,03m0DqgV1piiXw4t6StCjV
0.584,0.918,0.0343,-4.289,175.47,0.149,0.697,0.0239,9,6AfDqlYmWL2HlcmdKCQiUt
0.355,0.845,0.112,-5.11,87.311,0.0899,0.865,0.00725,8,12neqgXbe73JFQUhv9fgjO
0.622,0.75,0.127,-6.367,141.324,0.0445,0.905,0.0625,2,2THkQauDWMvJgXFGPY4iKB
0.485,0.904,0.182,-3.48,92.067,0.0465,0.898,0.000775,8,1EXMtjti643XyQLiGDdki0
0.532,0.836,0.277,-3.989,164.839,0.0744,0.947,0.0028,9,37OBDnFVpKd5u45jGYM4xv
0.545,0.985,0.309,-1.477,145.265,0.0359,0.786,0.0269,15,2Fqd6jSc5wCQyVcRnTMJtf
0.495,0.782,0.54,-4.694,116.114,0.0315,0.451,0.000267,3,7DowQgdUeWLUbDb3SVv1sQ
0.538,0.691,0.164,-11.318,167.051,0.0557,0.61,0.415,9,6JpeJg8pTShQjDGixGz9CK
0.743,0.446,0.337,-7.807,123.596,0.0683,0.278,0.0039,14,3dPQuX8Gs42Y7b454ybpMR
0.223,0.824,0.381,-4.226,175.405,0.0522,0.393,0.172,15,29XslkQk5kL8omCtca9ml5
0.464,0.814,0.162,-6.371,161.845,0.0369,0.467,0.00882,0,0rUIff1QHd5zlOBtlHVqd9
0.489,0.842,0.111,-6.447,125.816,0.0498,0.591,0.000145,8,7oSjXQwuMq3mIxxAQ2iP1E
0.687,0.89,0.166,-3.716,128.079,0.0266,0.929,0.124,2,6zjV8il4asMi4lpg9PWDkj
0.439,0.726,0.053,-4.337,90.823,0.0319,0.927,0.00231,8,2smmINzKiMWQe0lE7vTReG
0.511,0.538,0.203,-6.185,148.648,0.124,0.425,0.266,0,528bxUV84T4T8HHBFSpcaV
0.487,0.891,0.316,-4.19,99.984,0.0368,0.694,5.07e-05,10,0PKPgflXgedmRkwu5xrjk6
0.437,0.906,0.252,-3.509,169.752,0.0403,0.715,0.0529,9,6EZYFQzGkmDhkYQRKZXOWb
0.763,0.803,0.348,-3.713,103.04,0.0351,0.561,0.0709,10,3FtYbEfBqAlGO46NUDQSAt
0.356,0.982,0.941,-1.574,95.754,0.112,0.299,0.713,19,21Qsj3cMVCx2xF2EVVNbEu
0.547,0.596,0.273,-6.044,116.17,0.0339,0.584,8.02e-05,10,78Gzxi27GuNHTfkn2BylG4
0.401,0.902,0.261,-4.115,136.873,0.0469,0.57,7.32e-05,15,47oXAoC5TynVLCZ3FKb0gC
0.252,0.886,0.256,-4.678,161.939,0.0714,0.498,2.93e-05,12,7GvkOFkNsM6Exnkyqeajqm
0.56,0.865,0.106,-5.222,121.988,0.0356,0.472,0.000872,8,4RMoPuik89bh3vHz2IUaku
0.667,0.491,0.108,-10.369,135.881,0.0453,0.277,0.0727,14,1jyDcO4p27LRJvWnFROC2l
0.244,0.852,0.0653,-4.17,199.986,0.0569,0.631,0.000171,9,6imr2MLhud399tmZcaAXNv
0.706,0.606,0.107,-5.362,102.0,0.0386,0.897,0.000725,2,5yakRZmZ20eaZ1J4nDgQhN
0.546,0.627,0.0923,-5.091,143.996,0.0276,0.41,0.123,0,09zDgbs5NQH1kKFXHppYhr
0.596,0.894,0.104,-5.407,132.994,0.0265,0.572,0.00878,8,36PQh1G6h7n9VWB799fXpI
0.788,0.541,0.0679,-5.987,118.058,0.0387,0.928,0.125,2,7ImkjvM1OKWhJ5HIPOHcHE
0.474,0.807,0.154,-3.635,138.913,0.035,0.302,0.000938,0,4yY8JqTOQyi7K4O1QcQtBG
0.688,0.848,0.121,-4.838,83.949,0.0287,0.923,0.327,2,7ExjADktafdICxh3O4aFn8
0.391,0.938,0.939,-3.475,146.334,0.0938,0.665,0.0187,19,5B7pACIzRYRyc0QcpD8dI8
0.418,0.917,0.0681,-3.319,79.022,0.131,0.59,0.0178,8,3Pu1SgNTP6N7Zr2xAghG0Y
0.556,0.877,0.131,-4.926,120.125,0.0393,0.527,0.704,1,3lvt2HbhH4wApvt05BfDkB
0.522,0.79,0.288,-6.242,96.062,0.0252,0.244,0.00581,3,6tPiCU4LFsXUQPRIykOAnl
0.767,0.756,0.128,-4.328,95.998,0.0735,0.927,0.00346,2,1vYZmTgQkZGDwm2nQr1htN
0.409,0.693,0.399,-5.221,128.232,0.0541,0.245,0.00028,3,2en1nX6nl7OnpGMx7Hh5Un
0.404,0.84,0.0974,-5.61,98.198,0.0385,0.541,0.017,8,2vS1VzTTEgwuNpie67KvED
0.383,0.917,0.16,-2.126,98.19,0.0473,0.545,0.0192,8,6xO20N04nAi1sqiXCbcbNA
0.46,0.889,0.121,-4.281,140.038,0.0294,0.639,3.21e-06,9,203c3jfQ4JZn1BBfXG84I4
0.523,0.833,0.0841,-4.374,115.975,0.0405,0.482,0.00387,8,59P1nrdEImkAKa1nyW9X2e
0.886,0.371,0.0985,-10.542,115.026,0.0465,0.928,0.349,2,6PuoZT4kgw5DrUEdnQ6e01
0.754,0.732,0.113,-5.0,95.98,0.0296,0.722,0.0273,2,6wcckVJclK7eZVpr4il6vj
0.461,0.883,0.644,-4.08,146.146,0.0718,0.556,0.0623,19,4daxThR2Ny2xj0hkar6XkX
0.429,0.924,0.104,-6.131,154.104,0.0406,0.484,0.000542,0,0J2OnBNKwt0KICDyDFPUvl
0.548,0.865,0.457,-5.325,116.046,0.0302,0.61,0.00171,10,7KsZHCfOitA5V9oQYVdltG
0.429,0.946,0.307,-5.806,133.599,0.072,0.554,0.58,15,0ORrA8SbPDaCgSyQdOJvWI
0.263,0.9,0.062,-6.069,141.747,0.0486,0.578,0.00201,9,02A9aDbiRh1aRsnnq4MNp6
0.345,0.785,0.124,-4.989,175.963,0.0437,0.184,0.00165,0,6Zgd7SomLTZkL1WPh4CUnV
0.619,0.754,0.346,-8.547,119.979,0.0288,0.345,0.0563,3,4Bs3pByZTiTnydLcbZCMmh
0.426,0.921,0.169,-2.469,187.415,0.0529,0.895,0.000793,9,2HZGsnMByx3V8KmNW6LqWF
0.582,0.571,0.109,-5.559,121.975,0.0314,0.514,0.817,1,6r9JDCX8gol542ED9PSrUN
0.458,0.919,0.253,-7.882,161.972,0.0311,0.896,0.174,9,3uvrFjnUsX8fyow9GPFmkc
0.477,0.828,0.358,-12.964,152.273,0.0569,0.663,0.252,15,2UVOE5RJFc3Pd9dMA9U6kv
0.382,0.935,0.241,-5.116,173.745,0.0437,0.696,0.000442,9,0VK0xC5DDODZELX5MR2fxk
0.428,0.938,0.377,-5.127,143.923,0.0722,0.724,0.000235,15,3fsy7XHAaVM4LHb632587a
0.251,0.96,0.63,-9.217,176.753,0.0634,0.417,3.61e-06,15,0FXagiQE5lYWnd5oohCJ5H
0.232,0.974,0.158,-3.853,171.239,0.13,0.5,8.13e-05,12,4ocTV4GJYwldjfrAamNVVB
0.174,0.928,0.318,-6.245,170.14,0.0666,0.381,0.00209,12,3Slvlle0532WoS40RV64gC
0.583,0.94,0.363,-4.96,134.96,0.0468,0.716,0.000226,10,0QNNIC5HF4uNvTkZvJ24OJ
0.197,0.739,0.0571,-4.199,81.547,0.034,0.494,0.00444,7,6J62rIWsb2IWmRqOXyaXZe
0.48,0.621,0.119,-5.208,121.793,0.0291,0.388,0.577,1,6lUssHEJSV8Z8N4pQIyutc
0.262,0.929,0.365,-7.708,147.124,0.0653,0.357,0.00196,15,2WdZGB2alCmt3InZRsSpPU
0.454,0.744,0.241,-5.079,165.595,0.0287,0.747,0.141,9,2EsYM9pRhlVYGiv9pMMOTY
0.356,0.921,0.363,-4.326,130.199,0.0522,0.65,0.217,15,3inUEbcSUqhEdh2T7NO0in
0.34,0.898,0.0767,-5.195,171.877,0.0474,0.849,0.00302,9,6XzX3FMyoC17bITALPLOhj
0.0965,0.954,0.488,-8.43,185.243,0.119,0.23,2.45e-06,12,0PSaZk2VXluHMADF6N5Rnu
0.358,0.91,0.264,-2.487,199.955,0.125,0.728,2.18e-05,9,0FnuaL9AcJxAdzwGPcIHVr
0.577,0.906,0.252,-3.957,135.986,0.0275,0.883,0.0595,10,4Pp1mDYLiMSHniowAzXfaC
0.393,0.959,0.0978,-3.284,162.013,0.0498,0.889,0.000142,9,4QdZ1B2V9fOOVMc5mwGgiB
